 Average of  Max VisibilityKm ,Volume Share of Category
16,0.042501009
16,0.043286001
15.14285714,0.044893008
16,0.043788664
16,0.045802719
16,0.039254122
16,0.043786277
16,0.039529803
16,0.047479142
15.71428571,0.045682163
16,0.038266711
15.14285714,0.033299743
16,0.038421837
16,0.045715838
15.71428571,0.046921801
15.71428571,0.044236813
14.33333333,0.05366744
16,0.04209999
16,0.067866151
16,0.057736167
16,0.055757933
16,0.0569429
16,0.051581799
16,0.049904856
16,0.058682947
16,0.057715315
16,0.057502653
16,0.05208536
16,0.052510108
16,0.055243326
16,0.046986691
16,0.051457643
16,0.058277126
16,0.049091365
16,0.066672241
16,0.055754364
16,0.055456787
16,0.058949915
16,0.056245357
16,0.051132276
16,0.05987196
16,0.067283351
16,0.06167065
16,0.06249488
16,0.068539594
16,0.067600941
16,0.062403933
16,0.051300905
16,0.066989895
16,0.060745992
16,0.07072654
16,0.069581412
16,0.06833028
16,0.073907971
16,0.079516476
16,0.083706047
16,0.085064882
16,0.084412913
16,0.093604598
16,0.076866576
16,0.078782912
16,0.085774066
16,0.087462211
15.57142857,0.075143529
16,0.075296297
15.28571429,0.082653315
15.28571429,0.093437643
14.28571429,0.093281002
16,0.103503819
13.14285714,0.073885801
16,0.108611778
14,0.096549429
16,0.101099978
16,0.109116638
15.14285714,0.10012807
15.71428571,0.084128438
16,0.105438331
16,0.09675547
16,0.094372225
16,0.102395126
16,0.099713822
16,0.10493305
16,0.083999912
16,0.100795169
16,0.113476542
16,0.090636729
16,0.109644345
16,0.102739294
16,0.102608066
16,0.091534298
16,0.095140352
16,0.083211733
16,0.08934978
16,0.101529457
16,0.100143686
16,0.105198201
16,0.109498949
16,0.103866684
16,0.10637314
16,0.108442349
16,0.087409701
16,0.111749754
16,0.11823388
16,0.120132687
16,0.122945425
16,0.116224905
16,0.138533057
16,0.133939574
16,0.137871006
16,0.134476312
16,0.144014357
16,0.127248083
16,0.135368541
16,0.142322975
16,0.144756245
16,0.134405359
16,0.115910939
16,0.111308635
16,0.148878937
15.28571429,0.159271091
16,0.160899388
16,0.148646652
16,0.119203195
16,0.158474593
16,0.163962492
14.5,0.151291904
16,0.167790645
15.57142857,0.159287607
16,0.15985403
16,0.158608552
16,0.157465412
16,0.173467654
16,0.14622345
16,0.151356044
16,0.15166047
16,0.146453727
16,0.150625121
16,0.14943733
16,0.130330904
16,0.157417126
16,0.152109044
16,0.132379928
15.6,0.146807202
16,0.109991956
16,0.154162091
16,0.148730727
16,0.141799707
16,0.140357255
16,0.144585883
16,0.141976505
16,0.145372079
16,0.154570646
16,0.130311537
16,0.167323803
16,0.150321635
16,0.159875833
16,0.154209549
16,0.153983115
16,0.176204724
16,0.160186673
16,0.15635882
16,0.158031102
16,0.163166082
16,0.151386365
16,0.153414592
16,0.165981012
14.42857143,0.17191448
16,0.166363193
16,0.152509558
16,0
16,0
16,0
16,0
15.28571429,0
16,0
16,0
16,0
16,0
15.14285714,0
15.71428571,0
16,0
16,0
16,0
16,0
16,0
15,0
15.71428571,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
15.28571429,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
15.14285714,0
16,0
16,0
16,0
16,0
16,0
16,0
15.71428571,0
16,0
15.14285714,0
16,0
16,0
15.71428571,0
15.71428571,0
14.33333333,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,9.60E-05
16,0.000039429
16,0.000040336
16,0
16,0.00032385
16,4.37E-05
16,0
16,4.87E-05
16,0.000568141
16,0.000229905
16,0.000151913
16,5.35E-05
16,0.000182581
16,0.000141569
16,0
16,5.64E-05
15.57142857,0.000563873
16,0.000436063
15.28571429,0.000542016
15.28571429,0.001179585
14.28571429,0.003031785
16,0.002905778
13.14285714,0.003764618
16,0.00305595
14,0.004369934
16,0.004895753
16,0.005122288
15.14285714,0.006920069
15.71428571,0.008404397
16,0.009618936
16,0.009530323
16,0.010453308
16,0.015073571
16,0.014923678
16,0.019463665
16,0.023445944
16,0.027925562
16,0.024720328
16,0.028323978
16,0.021742023
16,0.024142853
16,0.020708715
16,0.021671695
16,0.021065633
16,0.021692178
16,0.023382675
16,0.023436454
16,0.022669443
16,0.022755101
16,0.026112284
16,0.024470564
16,0.026336345
16,0.025701927
16,0.027107211
16,0.025536107
16,0.027539355
16,0.028302153
16,0.029437637
16,0.061673839
16,0.064500157
16,0.040072669
16,0.034317049
16,0.04091624
16,0.038721321
16,0.041037274
16,0.043786456
16,0.053386599
16,0.050071807
16,0.051152224
16,0.044225566
16,0.041704968
16,0.0422152
15.28571429,0.040543435
16,0.038963661
16,0.03858469
16,0.045301167
16,0.042560151
16,0.037830768
14.5,0.043891045
16,0.043261839
15.57142857,0.043349184
16,0.048340028
16,0.049758328
16,0.050193173
16,0.04666451
16,0.042065533
16,0.041340734
16,0.042276389
16,0.043249616
16,0.040380946
16,0.04173048
16,0.044934588
16,0.033613421
16,0.038375963
16,0.040453946
15.6,0.035025175
16,0.053758953
16,0.029805229
16,0.036162991
16,0.035410229
16,0.035445581
16,0.032134942
16,0.033047918
16,0.033707108
16,0.034242713
16,0.035011039
16,0.035108515
16,0.031523331
16,0.039922731
16,0.031137043
16,0.031415321
16,0.035576681
16,0.028068827
16,0.030051623
16,0.028421446
16,0.031451512
16,0.044541419
16,0.036256287
16,0.032480504
14.42857143,0.041511986
16,0.033875355
16,0.036233997
16,0.001207566
16,0.001129522
16,0.00153775
16,0.002335234
15.28571429,0.001125496
16,0.001804463
16,0.000956718
16,0.001107561
16,0.002315539
15.14285714,0.001928499
15.71428571,0.002074615
16,0.002500555
16,0.002036923
16,0.002092793
16,0.003669677
16,0.005689628
15,0.008533514
15.71428571,0.005552488
16,0.005272523
16,0.006110733
16,0.006154393
16,0.007196668
16,0.008761364
16,0.010080885
16,0.009601349
16,0.008988128
16,0.007627204
16,0.009184142
16,0.010298181
16,0.01043672
16,0.009931113
15.28571429,0.010099002
16,0.010517381
16,0.011573804
16,0.008503795
16,0.012053446
16,0.011332518
16,0.013996283
16,0.013446428
16,0.015996398
16,0.015002762
15.14285714,0.017515546
16,0.011497024
16,0.015418134
16,0.015961415
16,0.014138704
16,0.017097361
16,0.016960733
15.71428571,0.021596391
16,0.017536065
15.14285714,0.023845611
16,0.021639791
16,0.018299561
15.71428571,0.020438825
15.71428571,0.019410406
14.33333333,0.01995759
16,0.017400809
16,0.01679942
16,0.02034045
16,0.018652954
16,0.018694207
16,0.01571261
16,0.015137018
16,0.018214588
16,0.016944874
16,0.022999079
16,0.02192003
16,0.016614763
16,0.01561456
16,0.01276784
16,0.014719223
16,0.01776384
16,0.018522942
16,0.020109857
16,0.016905611
16,0.019381412
16,0.017193725
16,0.018107907
16,0.012912452
16,0.015085472
16,0.016723897
16,0.015908738
16,0.014197786
16,0.016164202
16,0.016255838
16,0.015334755
16,0.01528295
16,0.016585215
16,0.014440282
16,0.020421173
16,0.018241607
16,0.023988401
16,0.028502889
16,0.030817882
16,0.030048189
16,0.0342432
16,0.041725399
16,0.048355236
16,0.046102914
16,0.043121695
16,0.047154247
16,0.044572999
15.57142857,0.056851657
16,0.048502191
15.28571429,0.045753394
15.28571429,0.057749832
14.28571429,0.051166967
16,0.049983382
13.14285714,0.050474422
16,0.04138093
14,0.056343011
16,0.048431896
16,0.051340242
15.14285714,0.05323611
15.71428571,0.040163727
16,0.040186803
16,0.046264292
16,0.048531918
16,0.049690121
16,0.044827985
16,0.05753369
16,0.052123672
16,0.061621442
16,0.055830504
16,0.060522158
16,0.045140178
16,0.050796915
16,0.046477669
16,0.047062274
16,0.045703087
16,0.04419276
16,0.048135464
16,0.048932001
16,0.047938965
16,0.050386989
16,0.050541296
16,0.050785644
16,0.050208058
16,0.051311346
16,0.05418041
16,0.046464782
16,0.051601918
16,0.048404783
16,0.053490695
16,0.089269257
16,0.081526301
16,0.058301509
16,0.054317615
16,0.055904416
16,0.058232332
16,0.061273723
16,0.068631138
16,0.068126751
16,0.066390638
16,0.076427812
16,0.07584903
16,0.060765626
16,0.062267419
15.28571429,0.062318301
16,0.062193746
16,0.054249327
16,0.064390757
16,0.053933403
16,0.054176235
14.5,0.060483903
16,0.070231859
15.57142857,0.060398466
16,0.057903089
16,0.063833789
16,0.067075478
16,0.062017338
16,0.057653007
16,0.052854492
16,0.051630647
16,0.0445341
16,0.044246711
16,0.042369736
16,0.043337031
16,0.036310488
16,0.038555761
16,0.039939606
15.6,0.030584834
16,0.054101614
16,0.029576337
16,0.033750919
16,0.034159656
16,0.030070197
16,0.032679936
16,0.032284184
16,0.032892926
16,0.032180962
16,0.033631523
16,0.036276477
16,0.031483088
16,0.046623567
16,0.030580872
16,0.035185347
16,0.037834791
16,0.032814764
16,0.034894375
16,0.034543324
16,0.036837441
16,0.053720522
16,0.044257053
16,0.038764802
14.42857143,0.038525931
16,0.040944378
16,0.045326472
16,0
16,0
16,0
16,0
15.28571429,0
16,0
16,0
16,0
16,0
15.14285714,0
15.71428571,0
16,0
16,0
16,0
16,0
16,0
15,0.000587143
15.71428571,0.000542724
16,0.001213574
16,0.002224874
16,0.001230879
16,0.002147854
16,0.0025185
16,0.001775055
16,0.002221898
16,0.002447305
16,0.000694894
16,0.001823645
16,0.002563743
16,0.00151697
16,0.003055558
15.28571429,0.001497893
16,0.001591134
16,0.001897194
16,0.002161404
16,0.001925451
16,0.000707484
16,0.001566472
16,0.001072001
16,0.001423486
16,0.000708777
15.14285714,0.000589405
16,0.000899767
16,0.001456446
16,0.00195341
16,0.001590838
16,0.00045091
16,0.000549345
15.71428571,0.000622939
16,0.000742488
15.14285714,0.000546587
16,0.001294078
16,0.001168617
15.71428571,0.00146129
15.71428571,0.000951329
14.33333333,0.002687558
16,0.002901062
16,0.000637513
16,0.00141998
16,0.001855464
16,0.003271763
16,0.002871392
16,0.004057522
16,0.00194139
16,0.002303693
16,0.001941782
16,0.003007853
16,0.005056644
16,0.009615639
16,0.006544523
16,0.008113777
16,0.009166313
16,0.008172156
16,0.009774159
16,0.010555741
16,0.009600427
16,0.01370374
16,0.011714147
16,0.014091283
16,0.013892294
16,0.012673385
16,0.015605726
16,0.013841579
16,0.015873361
16,0.016587827
16,0.015418679
16,0.014994923
16,0.017133678
16,0.014223004
16,0.014965718
16,0.018657985
16,0.017397914
16,0.020091743
16,0.021560199
16,0.018795985
16,0.022484717
16,0.0216954
16,0.027008782
16,0.025745139
16,0.027495831
16,0.02772137
16,0.025174699
15.57142857,0.026693061
16,0.027499061
15.28571429,0.031563176
15.28571429,0.030487431
14.28571429,0.02950567
16,0.028833314
13.14285714,0.027477977
16,0.034122761
14,0.029297812
16,0.03118523
16,0.036861531
15.14285714,0.036695614
15.71428571,0.02867631
16,0.030937826
16,0.032273333
16,0.036143661
16,0.043476881
16,0.037496958
16,0.040470281
16,0.03202691
16,0.038944058
16,0.040460759
16,0.03644146
16,0.034401079
16,0.037460851
16,0.033150231
16,0.031120632
16,0.033884396
16,0.034249956
16,0.034872501
16,0.031825101
16,0.033698787
16,0.03438917
16,0.038584867
16,0.038242942
16,0.036547417
16,0.034677315
16,0.033807487
16,0.038518709
16,0.038570873
16,0.035399329
16,0.037138814
16,0.045636935
16,0.049223061
16,0.044719107
16,0.043551448
16,0.046821953
16,0.046963529
16,0.044839896
16,0.060644922
16,0.052962019
16,0.05880418
16,0.054465179
16,0.051248739
16,0.051523532
16,0.055512934
15.28571429,0.053653722
16,0.046279974
16,0.049709261
16,0.043870772
16,0.053941557
16,0.046073061
14.5,0.04937894
16,0.053552804
15.57142857,0.048836564
16,0.045311299
16,0.053536578
16,0.051958566
16,0.048096627
16,0.048960945
16,0.047958878
16,0.049985738
16,0.044353018
16,0.046926548
16,0.044674149
16,0.047599436
16,0.043789193
16,0.041918509
16,0.042332681
15.6,0.041994562
16,0.053902115
16,0.044205417
16,0.044115509
16,0.045121266
16,0.045816446
16,0.045255856
16,0.047701091
16,0.048880088
16,0.051465235
16,0.053450364
16,0.059832763
16,0.04864025
16,0.061666698
16,0.048163795
16,0.056270039
16,0.058397684
16,0.048724953
16,0.048082597
16,0.054113672
16,0.052113876
16,0.062843457
16,0.05868915
16,0.052596843
14.42857143,0.059113719
16,0.052407316
16,0.052685934
16,0
16,0
16,0
16,0
15.28571429,0
16,0
16,0
16,0
16,0
15.14285714,0
15.71428571,0
16,0
16,0
16,0
16,0
16,0
15,0
15.71428571,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
15.28571429,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0.000101254
15.14285714,0.000392937
16,0.004398861
16,0.008437343
16,0.011001835
16,0.009450276
16,0.010421038
16,0.009731262
15.71428571,0.01038231
16,0.008338716
15.14285714,0.010427192
16,0.008173373
16,0.005079538
15.71428571,0.00822974
15.71428571,0.010358919
14.33333333,0.010792789
16,0.010349581
16,0.009736561
16,0.012403397
16,0.019446609
16,0.013008507
16,0.013226102
16,0.012866465
16,0.012340073
16,0.012885584
16,0.009316159
16,0.009960167
16,0.014117215
16,0.013939397
16,0.010480003
16,0.013070863
16,0.013741839
16,0.015961654
16,0.012727203
16,0.016478702
16,0.016335404
16,0.015153792
16,0.017348533
16,0.017854894
16,0.01436927
16,0.015489692
16,0.018563072
16,0.015675833
16,0.017641349
16,0.018573526
16,0.019764795
16,0.018945812
16,0.019793365
16,0.016941113
16,0.016408197
16,0.019616036
16,0.01606744
16,0.019432501
16,0.021048479
16,0.01931678
16,0.02758861
16,0.024204783
16,0.025382483
16,0.026109075
16,0.034542733
16,0.028366227
16,0.028758608
15.57142857,0.036135053
16,0.036678875
15.28571429,0.026476676
15.28571429,0.031011585
14.28571429,0.030381198
16,0.0298714
13.14285714,0.038308092
16,0.026955516
14,0.031601726
16,0.032191038
16,0.033354431
15.14285714,0.031725853
15.71428571,0.028380678
16,0.033018846
16,0.035853075
16,0.036752493
16,0.035325125
16,0.036317494
16,0.035113059
16,0.030911496
16,0.028232839
16,0.02927542
16,0.035930989
16,0.030404861
16,0.031192742
16,0.029766119
16,0.030864096
16,0.031496977
16,0.035785357
16,0.03152471
16,0.031220094
16,0.034938568
16,0.036131158
16,0.032543243
16,0.03205357
16,0.040082632
16,0.038934328
16,0.038977244
16,0.035375708
16,0.036978498
16,0.034880024
16,0.036910969
16,0.033353349
16,0.036613324
16,0.048429056
16,0.04417728
16,0.043857946
16,0.079738186
16,0.071850086
16,0.07916151
16,0.061190209
16,0.063866502
16,0.075874881
16,0.075915985
16,0.066285378
16,0.060367735
15.28571429,0.061149272
16,0.057459818
16,0.04999562
16,0.063662546
16,0.045634547
16,0.044840096
14.5,0.046112038
16,0.053555903
15.57142857,0.05958643
16,0.053767902
16,0.062092734
16,0.048568562
16,0.051791792
16,0.054959533
16,0.051494599
16,0.053744466
16,0.047872062
16,0.048159052
16,0.057803055
16,0.05944397
16,0.044816831
16,0.051512105
16,0.054107812
15.6,0.049014157
16,0.072011629
16,0.047249111
16,0.049450973
16,0.049463168
16,0.050966606
16,0.050749233
16,0.045406535
16,0.051212006
16,0.052203728
16,0.052581848
16,0.044602881
16,0.044035397
16,0.049185771
16,0.045921903
16,0.044162899
16,0.049396105
16,0.046936709
16,0.057662964
16,0.048151226
16,0.055540439
16,0.048560403
16,0.063537354
16,0.047183029
14.42857143,0.057228202
16,0.055986246
16,0.081702009
16,0
16,0
16,0
16,0
15.28571429,0
16,0.001404118
16,0.00045022
16,0.000349756
16,0.004656107
15.14285714,0.009604156
15.71428571,0.011280947
16,0.028833412
16,0.038971847
16,0.037238696
16,0.053299356
16,0.059362252
15,0.07795234
15.71428571,0.046720926
16,0.047121391
16,0.052557046
16,0.056799174
16,0.05619069
16,0.067005195
16,0.063012804
16,0.07227182
16,0.065456666
16,0.051423261
16,0.058770182
16,0.068526216
16,0.063323246
16,0.05522227
15.28571429,0.092839565
16,0.071454442
16,0.073246488
16,0.08035487
16,0.068889906
16,0.06597017
16,0.075886268
16,0.087723799
16,0.080700343
16,0.08530836
15.14285714,0.084693742
16,0.080871713
16,0.094860247
16,0.100303371
16,0.079331226
16,0.077216851
16,0.084513914
15.71428571,0.10248011
16,0.091983344
15.14285714,0.095908405
16,0.082542172
16,0.070766814
15.71428571,0.13248994
15.71428571,0.091331952
14.33333333,0.095588739
16,0.080706515
16,0.099130501
16,0.09231104
16,0.088371016
16,0.111929996
16,0.098812428
16,0.078848177
16,0.088461499
16,0.088836672
16,0.081140067
16,0.073989518
16,0.071240141
16,0.082437052
16,0.058046633
16,0.072150357
16,0.076322064
16,0.059742479
16,0.068225153
16,0.067298324
16,0.053663206
16,0.057934135
16,0.052857846
16,0.039102629
16,0.051500119
16,0.061036732
16,0.058398541
16,0.053043617
16,0.05048752
16,0.056211994
16,0.046728043
16,0.047947042
16,0.046495795
16,0.055348223
16,0.059346544
16,0.054359273
16,0.047642303
16,0.044716118
16,0.055527253
16,0.052883112
16,0.050219608
16,0.060307672
16,0.050526706
16,0.043835492
16,0.04627809
16,0.062344552
16,0.053911018
15.57142857,0.049234106
16,0.038661297
15.28571429,0.048628247
15.28571429,0.060342209
14.28571429,0.070442576
16,0.065036442
13.14285714,0.066602223
16,0.061569806
14,0.058586317
16,0.062233713
16,0.068268792
15.14285714,0.053789522
15.71428571,0.045697502
16,0.041402388
16,0.0381222
16,0.032809202
16,0.049247386
16,0.048812295
16,0.048287086
16,0.036578665
16,0.04124408
16,0.043846395
16,0.043572331
16,0.033432434
16,0.032528692
16,0.028671761
16,0.028911296
16,0.029376094
16,0.032465179
16,0.029921041
16,0.03835043
16,0.032355759
16,0.031602796
16,0.026979174
16,0.026361034
16,0.037217352
16,0.036146437
16,0.033404494
16,0.031693236
16,0.033240246
16,0.037164766
16,0.03325594
16,0.035467142
16,0.037769537
16,0.031446979
16,0.034808124
16,0.036668429
16,0.046160269
16,0.036206564
16,0.038934709
16,0.061152271
16,0.053676053
16,0.042245427
16,0.035866888
16,0.036580979
16,0.045002462
15.28571429,0.039615737
16,0.035864588
16,0.029426724
16,0.03060107
16,0.027568906
16,0.036301235
14.5,0.037500619
16,0.027934026
15.57142857,0.029688386
16,0.024226802
16,0.023022844
16,0.021485848
16,0.019562139
16,0.01726662
16,0.019160506
16,0.022314155
16,0.015020547
16,0.016483871
16,0.012125418
16,0.007877812
16,0.006831144
16,0.004584847
16,0.002817363
15.6,0.002587947
16,0.003545688
16,0.00109542
16,0.001931023
16,0.002064273
16,0.001433436
16,0.001812473
16,0.001864911
16,0.002361126
16,0.002380626
16,0.002286167
16,0.002351941
16,0.001680065
16,0.00203101
16,0.000949513
16,0.001264377
16,0.000568861
16,0.000271196
16,0
16,0.000369339
16,9.09E-05
16,0
16,0
16,0.000120059
14.42857143,0
16,0
16,0
16,0.126444328
16,0.138087687
16,0.126037768
16,0.120298569
15.28571429,0.138669935
16,0.123655626
16,0.110306813
16,0.142686542
16,0.148772078
15.14285714,0.134415305
15.71428571,0.109271231
16,0.109935968
16,0.104286888
16,0.137201874
16,0.134550506
16,0.109664505
15,0.099779328
15.71428571,0.089669985
16,0.106671012
16,0.09538085
16,0.087160715
16,0.105496357
16,0.115463421
16,0.083856099
16,0.098648775
16,0.093518658
16,0.084902423
16,0.09044099
16,0.126275827
16,0.109577203
16,0.140104392
15.28571429,0.126922571
16,0.09450021
16,0.126904715
16,0.11285642
16,0.099725173
16,0.098012773
16,0.140245491
16,0.123300594
16,0.115917878
16,0.119838989
15.14285714,0.16653944
16,0.124691504
16,0.115491095
16,0.110216575
16,0.104985182
16,0.104786442
16,0.121547286
15.71428571,0.122800242
16,0.158917944
15.14285714,0.127118574
16,0.098907398
16,0.115679557
15.71428571,0.116804954
15.71428571,0.116926098
14.33333333,0.130945935
16,0.089586427
16,0.123127132
16,0.116950278
16,0.138233324
16,0.122089935
16,0.107943026
16,0.09458496
16,0.123817018
16,0.117860513
16,0.190451223
16,0.232319933
16,0.252338187
16,0.232519008
16,0.22471166
16,0.231077037
16,0.233110795
16,0.243850988
16,0.230942984
16,0.213828565
16,0.267018548
16,0.264135912
16,0.226546988
16,0.215520008
16,0.279880514
16,0.274481194
16,0.245847462
16,0.236903934
16,0.228640609
16,0.28994166
16,0.24661051
16,0.230801536
16,0.252882894
16,0.277309624
16,0.286544431
