 Average of Dew PointC ,Volume Share of Category
3.857142857,0.025067739
9.857142857,0.021202509
12,0.022899357
9,0.022374566
11.14285714,0.026032528
11.71428571,0.025036334
12.83333333,0.021652624
12.28571429,0.023142306
11.57142857,0.022304161
12.14285714,0.022939644
11.71428571,0.024390255
11,0.02516803
10.28571429,0.028868718
11.85714286,0.030941883
12.28571429,0.02850522
10,0.024605368
11.42857143,0.016675111
9.285714286,0.019766611
13,0.033550037
15.28571429,0.03682731
13.71428571,0.035523537
14.42857143,0.035330611
14.42857143,0.026307465
16.42857143,0.021312216
17,0.027211182
17.42857143,0.033476697
16.85714286,0.036928926
17,0.049839581
17.6,0.044953354
17.42857143,0.044511822
17.14285714,0.044505593
17.14285714,0.033353652
16.57142857,0.018281226
19,0.021046086
17.57142857,0.034732906
18,0.047100064
16.71428571,0.049094322
16,0.05194274
17.85714286,0.062548307
16,0.066228596
16.42857143,0.064876694
15.16666667,0.05963126
9,0.067693816
13.57142857,0.050846432
10.57142857,0.055144876
9.142857143,0.052148937
15,0.06327106
12.85714286,0.048570404
10.28571429,0.048603205
8.571428571,0.054225767
4.75,0.049248503
8.285714286,0.046955501
10.42857143,0.039422727
8.571428571,0.037409788
10.71428571,0.036104201
12.71428571,0.042671422
8.285714286,0.041083867
12.42857143,0.039629913
10.57142857,0.038521696
7.285714286,0.037062062
11.57142857,0.030886502
12.71428571,0.026485328
13.14285714,0.025167279
13.66666667,0.022791577
11,0.032137161
11,0.02898774
12,0.027590482
11.8,0.026369345
11,0.026049782
12.28571429,0.024112834
12,0.027392683
13.28571429,0.027161416
14,0.02786811
16.14285714,0.02538658
16.85714286,0.035393311
16.42857143,0.032153836
17.66666667,0.031956232
15.85714286,0.030462069
16.85714286,0.026221539
19.28571429,0.030890307
18.16666667,0.034749331
17.57142857,0.037825848
16.71428571,0.035146944
17.42857143,0.036248964
18.85714286,0.024204857
18.5,0.018859952
18,0.020959499
18.28571429,0.027460343
19.14285714,0.03066549
18,0.03277263
16.57142857,0.030862619
19.14285714,0.030123892
17,0.032025751
14.85714286,0.033153924
9,0.041739676
8.285714286,0.032403412
7.142857143,0.0341894
6,0.03045319
3,0.043725328
10.28571429,0.03444875
6.285714286,0.041576811
8.285714286,0.039880542
3.4,0.037267792
10,0.033893655
11,0.026395054
13.14285714,0.024924911
8,0.023147836
13,0.024191704
6.571428571,0.026386206
11.71428571,0.026806634
10,0.023252278
14,0.025551632
11,0.024002642
12.85714286,0.02571077
11,0.029389826
10.8,0.031239613
13.85714286,0.034016996
10.71428571,0.032954362
11.85714286,0.035129621
10.85714286,0.03514461
12.57142857,0.035244416
13.28571429,0.031088081
12.85714286,0.034666022
12.42857143,0.031959116
13.33333333,0.040587481
14.85714286,0.037535946
14,0.036738415
16.14285714,0.034544566
18.6,0.033735228
15.85714286,0.04020321
16.85714286,0.033971599
16.85714286,0.030992713
18.71428571,0.032287031
18,0.027485176
17.14285714,0.024890258
16.85714286,0.01979219
16.71428571,0.018326408
18.25,0.016458407
16.71428571,0.02352922
15.85714286,0.020083527
17,0.023972622
15,0.024735233
14.28571429,0.024438152
15.57142857,0.027962954
14.57142857,0.028644128
16.57142857,0.025532954
16.5,0.032278859
10.71428571,0.021753556
11.14285714,0.020506222
10.71428571,0.020187822
9.75,0.025790411
11.85714286,0.017355407
12.28571429,0.019268546
6.428571429,0.019248423
6.428571429,0.018006851
5,0
0.285714286,0
7.285714286,0
6.2,0
8.571428571,0
6.142857143,0
7.142857143,0
6.4,0.003030613
10.28571429,0.006676119
10.85714286,0.009815848
11.14285714,0.011278691
11.85714286,0.010350753
14,0.016599544
9.571428571,0.020369457
7.714285714,0.025245239
12,0.026216792
12.66666667,0.030660922
13.14285714,0.025030782
13.85714286,0.030939491
13.42857143,0.035690821
14.5,0.030013521
14,0.034031932
14.42857143,0.03510734
14.57142857,0.035518224
16.42857143,0.044167366
17,0.033990136
17.28571429,0.040903061
15.85714286,0.033074798
16.42857143,0.032881153
14.25,0.04260648
14.14285714,0.041151948
15.85714286,0.039215449
15.57142857,0.050813819
16.85714286,0.057805741
18.28571429,0.061739497
16.42857143,0.07464513
16.28571429,0.079099061
12.57142857,0.107197103
14.5,0.105341034
12.71428571,0.099944917
11.57142857,0.114780943
13.57142857,0.113354202
11.8,0.100134703
11.57142857,0.160165075
12.85714286,0.127591456
12,0.130665814
9.714285714,0.133000358
6.857142857,0.173915189
4.428571429,0.149296365
8.571428571,0.139248239
6,0.18520355
9.333333333,0.181727154
9.142857143,0.139964906
3.857142857,0.133017415
9.857142857,0.174891507
12,0.180211322
9,0.214768957
11.14285714,0.173298145
11.71428571,0.166693806
12.83333333,0.146088258
12.28571429,0.170140539
11.57142857,0.159355636
12.14285714,0.167499395
11.71428571,0.141246442
11,0.126992481
10.28571429,0.139373574
11.85714286,0.125886996
12.28571429,0.135252263
10,0.140245652
11.42857143,0.135031103
9.285714286,0.158025088
13,0.160994732
15.28571429,0.195936372
13.71428571,0.192055131
14.42857143,0.170773905
14.42857143,0.162502411
16.42857143,0.175783399
17,0.183837821
17.42857143,0.238708988
16.85714286,0.167441174
17,0.173276974
17.6,0.157875269
17.42857143,0.154227558
17.14285714,0.169743251
17.14285714,0.188066725
16.57142857,0.191018197
19,0.205418766
17.57142857,0.183761444
18,0.173326517
16.71428571,0.190312639
16,0.195341582
17.85714286,0.208286237
16,0.241656944
16.42857143,0.242968451
15.16666667,0.228906586
9,0.275720386
13.57142857,0.209766489
10.57142857,0.237966188
9.142857143,0.266367741
15,0.303049064
12.85714286,0.210818604
10.28571429,0.197779204
8.571428571,0.243230603
4.75,0.258027887
8.285714286,0.264606109
10.42857143,0.190155254
8.571428571,0.179967506
10.71428571,0.178089366
12.71428571,0.193246674
8.285714286,0.176647745
12.42857143,0.15172923
10.57142857,0.143976991
7.285714286,0.144106713
11.57142857,0.164155925
12.71428571,0.152770833
13.14285714,0.15757311
13.66666667,0.147261151
11,0.137036925
11,0.128720042
12,0.110150848
11.8,0.109900583
11,0.144722079
12.28571429,0.134632098
12,0.140376365
13.28571429,0.170727261
14,0.153875535
16.14285714,0.135348825
16.85714286,0.12940874
16.42857143,0.14486587
17.66666667,0.146539703
15.85714286,0.179119055
16.85714286,0.121123988
19.28571429,0.101944823
18.16666667,0.111162467
17.57142857,0.122616987
16.71428571,0.128344679
17.42857143,0.107402476
18.85714286,0.116263874
18.5,0.116411523
18,0.15627627
18.28571429,0.13584588
19.14285714,0.133851813
18,0.127264889
16.57142857,0.131874863
19.14285714,0.133462552
17,0.138303824
14.85714286,0.15433313
9,0.217821351
8.285714286,0.130814828
7.142857143,0.143416834
6,0.205954696
3,0.239638201
10.28571429,0.130819789
6.285714286,0.145709801
8.285714286,0.155692312
3.4,0.169388721
10,0.195048307
11,0.12707071
13.14285714,0.123973527
8,0.124844
13,0.112177401
6.571428571,0.144730338
11.71428571,0.119758186
10,0.089723217
14,0.099623334
11,0.102177841
12.85714286,0.119324551
11,0.119355625
10.8,0.13645351
13.85714286,0.131123079
10.71428571,0.146700629
11.85714286,0.119507367
10.85714286,0.130759497
12.57142857,0.117263069
13.28571429,0.10936936
12.85714286,0.115191371
12.42857143,0.11876964
13.33333333,0.134062091
14.85714286,0.120793479
14,0.128909406
16.14285714,0.117611674
18.6,0.134336352
15.85714286,0.168831022
16.85714286,0.136846973
16.85714286,0.098925471
18.71428571,0.100260873
18,0.095077821
17.14285714,0.094583143
16.85714286,0.090700559
16.71428571,0.090596584
18.25,0.083239339
16.71428571,0.093354167
15.85714286,0.09738164
17,0.095848313
15,0.094778779
14.28571429,0.101819038
15.57142857,0.107923984
14.57142857,0.098995026
16.57142857,0.111769279
16.5,0.133905418
10.71428571,0.087637918
11.14285714,0.090920998
10.71428571,0.106560928
9.75,0.140107196
11.85714286,0.082185903
12.28571429,0.095272138
6.428571429,0.111701941
6.428571429,0.116325497
5,0.027924972
0.285714286,0.033686322
7.285714286,0.033061636
6.2,0.035970843
8.571428571,0.027777241
6.142857143,0.037481733
7.142857143,0.032078202
6.4,0.034334389
10.28571429,0.031933311
10.85714286,0.033427312
11.14285714,0.032589402
11.85714286,0.03528001
14,0.034974396
9.571428571,0.031197219
7.714285714,0.035590842
12,0.033111768
12.66666667,0.034690591
13.14285714,0.031770251
13.85714286,0.032260691
13.42857143,0.033071503
14.5,0.028636028
14,0.034200165
14.42857143,0.032709093
14.57142857,0.028353942
16.42857143,0.031822812
17,0.027904564
17.28571429,0.025494391
15.85714286,0.031375489
16.42857143,0.032248115
14.25,0.032753653
14.14285714,0.034338496
15.85714286,0.030835178
15.57142857,0.030689263
16.85714286,0.032699707
18.28571429,0.027542654
16.42857143,0.036543245
16.28571429,0.029950147
12.57142857,0.040238759
14.5,0.044731659
12.71428571,0.042501009
11.57142857,0.043286001
13.57142857,0.044893008
11.8,0.043788664
11.57142857,0.045802719
12.85714286,0.039254122
12,0.043786277
9.714285714,0.039529803
6.857142857,0.047479142
4.428571429,0.045682163
8.571428571,0.038266711
6,0.033299743
9.333333333,0.038421837
9.142857143,0.045715838
3.857142857,0.046921801
9.857142857,0.044236813
12,0.05366744
9,0.04209999
11.14285714,0.067866151
11.71428571,0.057736167
12.83333333,0.055757933
12.28571429,0.0569429
11.57142857,0.051581799
12.14285714,0.049904856
11.71428571,0.058682947
11,0.057715315
10.28571429,0.057502653
11.85714286,0.05208536
12.28571429,0.052510108
10,0.055243326
11.42857143,0.046986691
9.285714286,0.051457643
13,0.058277126
15.28571429,0.049091365
13.71428571,0.066672241
14.42857143,0.055754364
14.42857143,0.055456787
16.42857143,0.058949915
17,0.056245357
17.42857143,0.051132276
16.85714286,0.05987196
17,0.067283351
17.6,0.06167065
17.42857143,0.06249488
17.14285714,0.068539594
17.14285714,0.067600941
16.57142857,0.062403933
19,0.051300905
17.57142857,0.066989895
18,0.060745992
16.71428571,0.07072654
16,0.069581412
17.85714286,0.06833028
16,0.073907971
16.42857143,0.079516476
15.16666667,0.083706047
9,0.085064882
13.57142857,0.084412913
10.57142857,0.093604598
9.142857143,0.076866576
15,0.078782912
12.85714286,0.085774066
10.28571429,0.087462211
8.571428571,0.075143529
4.75,0.075296297
8.285714286,0.082653315
10.42857143,0.093437643
8.571428571,0.093281002
10.71428571,0.103503819
12.71428571,0.073885801
8.285714286,0.108611778
12.42857143,0.096549429
10.57142857,0.101099978
7.285714286,0.109116638
11.57142857,0.10012807
12.71428571,0.084128438
13.14285714,0.105438331
13.66666667,0.09675547
11,0.094372225
11,0.102395126
12,0.099713822
11.8,0.10493305
11,0.083999912
12.28571429,0.100795169
12,0.113476542
13.28571429,0.090636729
14,0.109644345
16.14285714,0.102739294
16.85714286,0.102608066
16.42857143,0.091534298
17.66666667,0.095140352
15.85714286,0.083211733
16.85714286,0.08934978
19.28571429,0.101529457
18.16666667,0.100143686
17.57142857,0.105198201
16.71428571,0.109498949
17.42857143,0.103866684
18.85714286,0.10637314
18.5,0.108442349
18,0.087409701
18.28571429,0.111749754
19.14285714,0.11823388
18,0.120132687
16.57142857,0.122945425
19.14285714,0.116224905
17,0.138533057
14.85714286,0.133939574
9,0.137871006
8.285714286,0.134476312
7.142857143,0.144014357
6,0.127248083
3,0.135368541
10.28571429,0.142322975
6.285714286,0.144756245
8.285714286,0.134405359
3.4,0.115910939
10,0.111308635
11,0.148878937
13.14285714,0.159271091
8,0.160899388
13,0.148646652
6.571428571,0.119203195
11.71428571,0.158474593
10,0.163962492
14,0.151291904
11,0.167790645
12.85714286,0.159287607
11,0.15985403
10.8,0.158608552
13.85714286,0.157465412
10.71428571,0.173467654
11.85714286,0.14622345
10.85714286,0.151356044
12.57142857,0.15166047
13.28571429,0.146453727
12.85714286,0.150625121
12.42857143,0.14943733
13.33333333,0.130330904
14.85714286,0.157417126
14,0.152109044
16.14285714,0.132379928
18.6,0.146807202
15.85714286,0.109991956
16.85714286,0.154162091
16.85714286,0.148730727
18.71428571,0.141799707
18,0.140357255
17.14285714,0.144585883
16.85714286,0.141976505
16.71428571,0.145372079
18.25,0.154570646
16.71428571,0.130311537
15.85714286,0.167323803
17,0.150321635
15,0.159875833
14.28571429,0.154209549
15.57142857,0.153983115
14.57142857,0.176204724
16.57142857,0.160186673
16.5,0.15635882
10.71428571,0.158031102
11.14285714,0.163166082
10.71428571,0.151386365
9.75,0.153414592
11.85714286,0.165981012
12.28571429,0.17191448
6.428571429,0.166363193
6.428571429,0.152509558
5,0
0.285714286,0
7.285714286,0
6.2,0
8.571428571,0
6.142857143,0
7.142857143,0
6.4,0
10.28571429,0
10.85714286,0
11.14285714,0
11.85714286,0
14,0
9.571428571,0
7.714285714,0
12,0
12.66666667,0
13.14285714,0
13.85714286,0
13.42857143,0
14.5,0
14,0
14.42857143,0
14.57142857,0
16.42857143,0
17,0
17.28571429,0
15.85714286,0
16.42857143,0
14.25,0
14.14285714,0
15.85714286,0
15.57142857,0
16.85714286,0
18.28571429,0
16.42857143,0
16.28571429,0
12.57142857,0
14.5,0
12.71428571,0
11.57142857,0
13.57142857,0
11.8,0
11.57142857,0
12.85714286,0
12,0
9.714285714,0
6.857142857,0
4.428571429,0
8.571428571,0
6,0
9.333333333,0
9.142857143,0
3.857142857,0
9.857142857,0
12,0
9,0
11.14285714,0
11.71428571,0
12.83333333,0
12.28571429,0
11.57142857,0
12.14285714,0
11.71428571,0
11,0
10.28571429,0
11.85714286,0
12.28571429,0
10,0
11.42857143,0
9.285714286,0
13,0
15.28571429,0
13.71428571,0
14.42857143,0
14.42857143,0
16.42857143,0
17,0
17.42857143,0
16.85714286,0
17,0
17.6,0
17.42857143,0
17.14285714,0
17.14285714,0
16.57142857,0
19,9.60E-05
17.57142857,0.000039429
18,0.000040336
16.71428571,0
16,0.00032385
17.85714286,4.37E-05
16,0
16.42857143,4.87E-05
15.16666667,0.000568141
9,0.000229905
13.57142857,0.000151913
10.57142857,5.35E-05
9.142857143,0.000182581
15,0.000141569
12.85714286,0
10.28571429,5.64E-05
8.571428571,0.000563873
4.75,0.000436063
8.285714286,0.000542016
10.42857143,0.001179585
8.571428571,0.003031785
10.71428571,0.002905778
12.71428571,0.003764618
8.285714286,0.00305595
12.42857143,0.004369934
10.57142857,0.004895753
7.285714286,0.005122288
11.57142857,0.006920069
12.71428571,0.008404397
13.14285714,0.009618936
13.66666667,0.009530323
11,0.010453308
11,0.015073571
12,0.014923678
11.8,0.019463665
11,0.023445944
12.28571429,0.027925562
12,0.024720328
13.28571429,0.028323978
14,0.021742023
16.14285714,0.024142853
16.85714286,0.020708715
16.42857143,0.021671695
17.66666667,0.021065633
15.85714286,0.021692178
16.85714286,0.023382675
19.28571429,0.023436454
18.16666667,0.022669443
17.57142857,0.022755101
16.71428571,0.026112284
17.42857143,0.024470564
18.85714286,0.026336345
18.5,0.025701927
18,0.027107211
18.28571429,0.025536107
19.14285714,0.027539355
18,0.028302153
16.57142857,0.029437637
19.14285714,0.061673839
17,0.064500157
14.85714286,0.040072669
9,0.034317049
8.285714286,0.04091624
7.142857143,0.038721321
6,0.041037274
3,0.043786456
10.28571429,0.053386599
6.285714286,0.050071807
8.285714286,0.051152224
3.4,0.044225566
10,0.041704968
11,0.0422152
13.14285714,0.040543435
8,0.038963661
13,0.03858469
6.571428571,0.045301167
11.71428571,0.042560151
10,0.037830768
14,0.043891045
11,0.043261839
12.85714286,0.043349184
11,0.048340028
10.8,0.049758328
13.85714286,0.050193173
10.71428571,0.04666451
11.85714286,0.042065533
10.85714286,0.041340734
12.57142857,0.042276389
13.28571429,0.043249616
12.85714286,0.040380946
12.42857143,0.04173048
13.33333333,0.044934588
14.85714286,0.033613421
14,0.038375963
16.14285714,0.040453946
18.6,0.035025175
15.85714286,0.053758953
16.85714286,0.029805229
16.85714286,0.036162991
18.71428571,0.035410229
18,0.035445581
17.14285714,0.032134942
16.85714286,0.033047918
16.71428571,0.033707108
18.25,0.034242713
16.71428571,0.035011039
15.85714286,0.035108515
17,0.031523331
15,0.039922731
14.28571429,0.031137043
15.57142857,0.031415321
14.57142857,0.035576681
16.57142857,0.028068827
16.5,0.030051623
10.71428571,0.028421446
11.14285714,0.031451512
10.71428571,0.044541419
9.75,0.036256287
11.85714286,0.032480504
12.28571429,0.041511986
6.428571429,0.033875355
6.428571429,0.036233997
5,0.001207566
0.285714286,0.001129522
7.285714286,0.00153775
6.2,0.002335234
8.571428571,0.001125496
6.142857143,0.001804463
7.142857143,0.000956718
6.4,0.001107561
10.28571429,0.002315539
10.85714286,0.001928499
11.14285714,0.002074615
11.85714286,0.002500555
14,0.002036923
9.571428571,0.002092793
7.714285714,0.003669677
12,0.005689628
12.66666667,0.008533514
13.14285714,0.005552488
13.85714286,0.005272523
13.42857143,0.006110733
14.5,0.006154393
14,0.007196668
14.42857143,0.008761364
14.57142857,0.010080885
16.42857143,0.009601349
17,0.008988128
17.28571429,0.007627204
15.85714286,0.009184142
16.42857143,0.010298181
14.25,0.01043672
14.14285714,0.009931113
15.85714286,0.010099002
15.57142857,0.010517381
16.85714286,0.011573804
18.28571429,0.008503795
16.42857143,0.012053446
16.28571429,0.011332518
12.57142857,0.013996283
14.5,0.013446428
12.71428571,0.015996398
11.57142857,0.015002762
13.57142857,0.017515546
11.8,0.011497024
11.57142857,0.015418134
12.85714286,0.015961415
12,0.014138704
9.714285714,0.017097361
6.857142857,0.016960733
4.428571429,0.021596391
8.571428571,0.017536065
6,0.023845611
9.333333333,0.021639791
9.142857143,0.018299561
3.857142857,0.020438825
9.857142857,0.019410406
12,0.01995759
9,0.017400809
11.14285714,0.01679942
11.71428571,0.02034045
12.83333333,0.018652954
12.28571429,0.018694207
11.57142857,0.01571261
12.14285714,0.015137018
11.71428571,0.018214588
11,0.016944874
10.28571429,0.022999079
11.85714286,0.02192003
12.28571429,0.016614763
10,0.01561456
11.42857143,0.01276784
9.285714286,0.014719223
13,0.01776384
15.28571429,0.018522942
13.71428571,0.020109857
14.42857143,0.016905611
14.42857143,0.019381412
16.42857143,0.017193725
17,0.018107907
17.42857143,0.012912452
16.85714286,0.015085472
17,0.016723897
17.6,0.015908738
17.42857143,0.014197786
17.14285714,0.016164202
17.14285714,0.016255838
16.57142857,0.015334755
19,0.01528295
17.57142857,0.016585215
18,0.014440282
16.71428571,0.020421173
16,0.018241607
17.85714286,0.023988401
16,0.028502889
16.42857143,0.030817882
15.16666667,0.030048189
9,0.0342432
13.57142857,0.041725399
10.57142857,0.048355236
9.142857143,0.046102914
15,0.043121695
12.85714286,0.047154247
10.28571429,0.044572999
8.571428571,0.056851657
4.75,0.048502191
8.285714286,0.045753394
10.42857143,0.057749832
8.571428571,0.051166967
10.71428571,0.049983382
